time,snowfall_month_CanESM2_rcp85
2012-04-30 00:00:00+00:00,0.00021927191
2012-05-31 00:00:00+00:00,1.2203532e-05
2012-06-30 00:00:00+00:00,1.0009133e-05
2012-07-31 00:00:00+00:00,9.43791e-07
2012-08-31 00:00:00+00:00,7.485827e-05
2012-09-30 00:00:00+00:00,0.0
2012-10-31 00:00:00+00:00,0.007828862
2012-11-30 00:00:00+00:00,0.0021769388
2012-12-31 00:00:00+00:00,0.056159142
2013-01-31 00:00:00+00:00,0.043372262
2013-02-28 00:00:00+00:00,0.00245975
2013-03-31 00:00:00+00:00,0.080368765
2013-04-30 00:00:00+00:00,0.00767139
2013-05-31 00:00:00+00:00,0.008917774
2013-06-30 00:00:00+00:00,5.960677e-06
2013-07-31 00:00:00+00:00,1.0965324e-06
2013-08-31 00:00:00+00:00,4.218778e-06
2013-09-30 00:00:00+00:00,1.0418458e-06
2013-10-31 00:00:00+00:00,0.0005724384
2013-11-30 00:00:00+00:00,0.0036270656
2013-12-31 00:00:00+00:00,0.051083513
2014-01-31 00:00:00+00:00,0.1718495
2014-02-28 00:00:00+00:00,0.075972505
2014-03-31 00:00:00+00:00,0.048452564
2014-04-30 00:00:00+00:00,0.009527436
2014-05-31 00:00:00+00:00,0.00046259823
2014-06-30 00:00:00+00:00,1.2403338e-08
2014-07-31 00:00:00+00:00,0.0
2014-08-31 00:00:00+00:00,9.936867e-08
2014-09-30 00:00:00+00:00,4.6109253e-06
2014-10-31 00:00:00+00:00,0.002019183
2014-11-30 00:00:00+00:00,0.015917817
2014-12-31 00:00:00+00:00,0.06275008
2015-01-31 00:00:00+00:00,0.0275816
2015-02-28 00:00:00+00:00,0.10088683
2015-03-31 00:00:00+00:00,0.010803818
2015-04-30 00:00:00+00:00,0.07461224
2015-05-31 00:00:00+00:00,0.0
2015-06-30 00:00:00+00:00,4.356148e-07
2015-07-31 00:00:00+00:00,1.6934568e-05
2015-08-31 00:00:00+00:00,0.0
2015-09-30 00:00:00+00:00,0.00039327508
2015-10-31 00:00:00+00:00,2.3200375e-05
2015-11-30 00:00:00+00:00,0.010999428
2015-12-31 00:00:00+00:00,0.002927882
2016-01-31 00:00:00+00:00,0.114182435
2016-02-29 00:00:00+00:00,0.2756156
2016-03-31 00:00:00+00:00,0.16110097
2016-04-30 00:00:00+00:00,3.8230788e-05
2016-05-31 00:00:00+00:00,0.0003068614
2016-06-30 00:00:00+00:00,1.4470374e-05
2016-07-31 00:00:00+00:00,0.0
2016-08-31 00:00:00+00:00,5.201142e-07
2016-09-30 00:00:00+00:00,7.9221136e-05
2016-10-31 00:00:00+00:00,0.0003560486
2016-11-30 00:00:00+00:00,0.059314754
2016-12-31 00:00:00+00:00,0.06871095
2017-01-31 00:00:00+00:00,0.073543966
2017-02-28 00:00:00+00:00,0.006738293
2017-03-31 00:00:00+00:00,0.10044758
2017-04-30 00:00:00+00:00,0.004491986
2017-05-31 00:00:00+00:00,3.0419165e-05
2017-06-30 00:00:00+00:00,1.4807976e-06
2017-07-31 00:00:00+00:00,1.1373278e-06
2017-08-31 00:00:00+00:00,1.1630185e-06
2017-09-30 00:00:00+00:00,3.6055703e-06
2017-10-31 00:00:00+00:00,0.00043939098
2017-11-30 00:00:00+00:00,0.006606119
2017-12-31 00:00:00+00:00,0.0736587
2018-01-31 00:00:00+00:00,0.033799943
2018-02-28 00:00:00+00:00,0.03185239
2018-03-31 00:00:00+00:00,0.019868936
2018-04-30 00:00:00+00:00,0.009968059
2018-05-31 00:00:00+00:00,0.0070747435
2018-06-30 00:00:00+00:00,0.00029853467
2018-07-31 00:00:00+00:00,1.0506576e-06
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,9.710734e-06
2018-10-31 00:00:00+00:00,0.00024074056
2018-11-30 00:00:00+00:00,0.00012930275
2018-12-31 00:00:00+00:00,0.0051307715
2019-01-31 00:00:00+00:00,0.024974523
2019-02-28 00:00:00+00:00,0.035299033
2019-03-31 00:00:00+00:00,0.00067491265
2019-04-30 00:00:00+00:00,0.0043154657
2019-05-31 00:00:00+00:00,4.532653e-05
2019-06-30 00:00:00+00:00,3.4974854e-09
2019-07-31 00:00:00+00:00,2.465053e-08
2019-08-31 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,3.4499e-07
2019-10-31 00:00:00+00:00,0.0
2019-11-30 00:00:00+00:00,0.015493753
2019-12-31 00:00:00+00:00,0.04300038
2020-01-31 00:00:00+00:00,0.09650863
2020-02-29 00:00:00+00:00,0.1055494
2020-03-31 00:00:00+00:00,0.0140962545
2020-04-30 00:00:00+00:00,0.0004318535
2020-05-31 00:00:00+00:00,0.004309577
2020-06-30 00:00:00+00:00,1.6461845e-06
2020-07-31 00:00:00+00:00,2.0941057e-05
2020-08-31 00:00:00+00:00,3.198488e-05
2020-09-30 00:00:00+00:00,3.2157714e-05
2020-10-31 00:00:00+00:00,0.00016437733
2020-11-30 00:00:00+00:00,0.010077055
2020-12-31 00:00:00+00:00,0.0430823
2021-01-31 00:00:00+00:00,0.011793017
2021-02-28 00:00:00+00:00,0.09422558
2021-03-31 00:00:00+00:00,0.027830787
2021-04-30 00:00:00+00:00,0.0033569643
2021-05-31 00:00:00+00:00,0.0003867917
2021-06-30 00:00:00+00:00,2.2007969e-06
2021-07-31 00:00:00+00:00,6.07205e-07
2021-08-31 00:00:00+00:00,5.349036e-06
2021-09-30 00:00:00+00:00,2.7171284e-06
2021-10-31 00:00:00+00:00,0.0007911719
2021-11-30 00:00:00+00:00,0.012547706
2021-12-31 00:00:00+00:00,0.003194419
2022-01-31 00:00:00+00:00,0.085762374
2022-02-28 00:00:00+00:00,0.023320878
2022-03-31 00:00:00+00:00,0.048513122
2022-04-30 00:00:00+00:00,0.04247537
2022-05-31 00:00:00+00:00,0.0065245787
2022-06-30 00:00:00+00:00,1.3750975e-05
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,4.1612165e-07
2022-09-30 00:00:00+00:00,1.1965334e-06
2022-10-31 00:00:00+00:00,1.0887393e-05
2022-11-30 00:00:00+00:00,0.0035756556
2022-12-31 00:00:00+00:00,0.085102536
2023-01-31 00:00:00+00:00,0.019499058
2023-02-28 00:00:00+00:00,0.04191628
2023-03-31 00:00:00+00:00,0.024669623
2023-04-30 00:00:00+00:00,0.0074240756
2023-05-31 00:00:00+00:00,1.7685637e-05
2023-06-30 00:00:00+00:00,8.267415e-05
2023-07-31 00:00:00+00:00,0.0
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,0.00015951788
2023-10-31 00:00:00+00:00,0.0013340838
2023-11-30 00:00:00+00:00,0.02555192
2023-12-31 00:00:00+00:00,0.015180346
2024-01-31 00:00:00+00:00,0.010392742
2024-02-29 00:00:00+00:00,0.0547485
2024-03-31 00:00:00+00:00,0.004923592
2024-04-30 00:00:00+00:00,4.7401678e-05
2024-05-31 00:00:00+00:00,0.00013956086
2024-06-30 00:00:00+00:00,3.595239e-05
2024-07-31 00:00:00+00:00,0.0
2024-08-31 00:00:00+00:00,0.0
2024-09-30 00:00:00+00:00,0.0
2024-10-31 00:00:00+00:00,0.00041978134
2024-11-30 00:00:00+00:00,0.0069998438
2024-12-31 00:00:00+00:00,0.042658787
2025-01-31 00:00:00+00:00,0.3467768
2025-02-28 00:00:00+00:00,0.11257481
2025-03-31 00:00:00+00:00,0.12044378
2025-04-30 00:00:00+00:00,0.026689272
2025-05-31 00:00:00+00:00,1.1787671e-06
2025-06-30 00:00:00+00:00,1.2305366e-05
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.00034588948
2025-10-31 00:00:00+00:00,6.32791e-05
2025-11-30 00:00:00+00:00,0.004193905
2025-12-31 00:00:00+00:00,0.02395246
2026-01-31 00:00:00+00:00,0.07340952
2026-02-28 00:00:00+00:00,0.033222795
2026-03-31 00:00:00+00:00,0.0037893124
2026-04-30 00:00:00+00:00,0.004943181
2026-05-31 00:00:00+00:00,7.5627286e-05
2026-06-30 00:00:00+00:00,1.9879283e-06
2026-07-31 00:00:00+00:00,7.099747e-09
2026-08-31 00:00:00+00:00,7.452862e-06
2026-09-30 00:00:00+00:00,7.2595126e-06
2026-10-31 00:00:00+00:00,0.009126047
2026-11-30 00:00:00+00:00,0.052732013
2026-12-31 00:00:00+00:00,0.07696223
2027-01-31 00:00:00+00:00,0.04385353
2027-02-28 00:00:00+00:00,0.2764601
2027-03-31 00:00:00+00:00,0.045206327
2027-04-30 00:00:00+00:00,0.19491886
2027-05-31 00:00:00+00:00,0.0023341305
2027-06-30 00:00:00+00:00,8.26188e-06
2027-07-31 00:00:00+00:00,1.11657465e-08
2027-08-31 00:00:00+00:00,7.341049e-08
2027-09-30 00:00:00+00:00,7.776865e-05
2027-10-31 00:00:00+00:00,0.00083682104
2027-11-30 00:00:00+00:00,0.030946
2027-12-31 00:00:00+00:00,0.044053096
2028-01-31 00:00:00+00:00,0.03185267
2028-02-29 00:00:00+00:00,0.0462306
2028-03-31 00:00:00+00:00,0.020361837
2028-04-30 00:00:00+00:00,2.1227963e-05
2028-05-31 00:00:00+00:00,0.00038324308
2028-06-30 00:00:00+00:00,2.5871832e-05
2028-07-31 00:00:00+00:00,3.524623e-06
2028-08-31 00:00:00+00:00,0.0
2028-09-30 00:00:00+00:00,0.0
2028-10-31 00:00:00+00:00,0.0017982783
2028-11-30 00:00:00+00:00,0.0018555741
2028-12-31 00:00:00+00:00,0.06760389
2029-01-31 00:00:00+00:00,0.014810368
2029-02-28 00:00:00+00:00,0.0057948926
2029-03-31 00:00:00+00:00,0.02406503
2029-04-30 00:00:00+00:00,0.00065553805
2029-05-31 00:00:00+00:00,0.0010796709
2029-06-30 00:00:00+00:00,7.270998e-06
2029-07-31 00:00:00+00:00,0.0
2029-08-31 00:00:00+00:00,0.0
2029-09-30 00:00:00+00:00,1.5225573e-05
2029-10-31 00:00:00+00:00,0.0016705939
2029-11-30 00:00:00+00:00,0.000807742
2029-12-31 00:00:00+00:00,0.026020652
2030-01-31 00:00:00+00:00,0.119549215
2030-02-28 00:00:00+00:00,0.12615325
2030-03-31 00:00:00+00:00,0.020033387
2030-04-30 00:00:00+00:00,0.013203635
2030-05-31 00:00:00+00:00,0.0018353927
2030-06-30 00:00:00+00:00,2.5671266e-06
2030-07-31 00:00:00+00:00,0.0
2030-08-31 00:00:00+00:00,7.8527614e-07
2030-09-30 00:00:00+00:00,0.0
2030-10-31 00:00:00+00:00,0.0013199021
2030-11-30 00:00:00+00:00,0.0023999228
2030-12-31 00:00:00+00:00,0.014054135
2031-01-31 00:00:00+00:00,0.02105088
2031-02-28 00:00:00+00:00,0.061259754
2031-03-31 00:00:00+00:00,0.03757085
2031-04-30 00:00:00+00:00,0.0078115137
2031-05-31 00:00:00+00:00,0.0267526
2031-06-30 00:00:00+00:00,4.165553e-05
2031-07-31 00:00:00+00:00,0.0
2031-08-31 00:00:00+00:00,0.0
2031-09-30 00:00:00+00:00,0.0
2031-10-31 00:00:00+00:00,7.563925e-05
2031-11-30 00:00:00+00:00,0.0508898
2031-12-31 00:00:00+00:00,0.005668677
2032-01-31 00:00:00+00:00,0.16460589
2032-02-29 00:00:00+00:00,0.18342772
2032-03-31 00:00:00+00:00,0.005423194
2032-04-30 00:00:00+00:00,0.00072510313
2032-05-31 00:00:00+00:00,4.670721e-05
2032-06-30 00:00:00+00:00,0.00013943847
2032-07-31 00:00:00+00:00,0.0
2032-08-31 00:00:00+00:00,0.0
2032-09-30 00:00:00+00:00,2.10133e-05
2032-10-31 00:00:00+00:00,0.0026878794
2032-11-30 00:00:00+00:00,0.016353766
2032-12-31 00:00:00+00:00,0.0011379458
2033-01-31 00:00:00+00:00,0.091308095
2033-02-28 00:00:00+00:00,0.13195355
2033-03-31 00:00:00+00:00,0.025299838
2033-04-30 00:00:00+00:00,0.01107018
2033-05-31 00:00:00+00:00,0.00024310956
2033-06-30 00:00:00+00:00,4.1503145e-06
2033-07-31 00:00:00+00:00,5.1774522e-09
2033-08-31 00:00:00+00:00,5.55762e-07
2033-09-30 00:00:00+00:00,0.0
2033-10-31 00:00:00+00:00,4.5075512e-07
2033-11-30 00:00:00+00:00,0.0002252136
2033-12-31 00:00:00+00:00,0.017306384
2034-01-31 00:00:00+00:00,0.0010901195
2034-02-28 00:00:00+00:00,0.044034626
2034-03-31 00:00:00+00:00,0.0005404527
2034-04-30 00:00:00+00:00,0.04089399
2034-05-31 00:00:00+00:00,0.0005478889
2034-06-30 00:00:00+00:00,6.592733e-05
2034-07-31 00:00:00+00:00,1.5314106e-07
2034-08-31 00:00:00+00:00,1.2965795e-07
2034-09-30 00:00:00+00:00,0.0
2034-10-31 00:00:00+00:00,0.00010057093
2034-11-30 00:00:00+00:00,0.012984445
2034-12-31 00:00:00+00:00,0.021637056
2035-01-31 00:00:00+00:00,0.13372694
2035-02-28 00:00:00+00:00,0.39089888
2035-03-31 00:00:00+00:00,0.062028408
2035-04-30 00:00:00+00:00,0.010315701
2035-05-31 00:00:00+00:00,2.8791099e-05
2035-06-30 00:00:00+00:00,3.7660506e-08
2035-07-31 00:00:00+00:00,3.043794e-07
2035-08-31 00:00:00+00:00,0.0
2035-09-30 00:00:00+00:00,1.3543398e-05
2035-10-31 00:00:00+00:00,0.0018929191
2035-11-30 00:00:00+00:00,0.010864045
2035-12-31 00:00:00+00:00,0.006042843
2036-01-31 00:00:00+00:00,0.0015774171
2036-02-29 00:00:00+00:00,0.061387874
2036-03-31 00:00:00+00:00,0.023462195
2036-04-30 00:00:00+00:00,0.00039918418
2036-05-31 00:00:00+00:00,2.0208518e-06
2036-06-30 00:00:00+00:00,0.0
2036-07-31 00:00:00+00:00,0.0
2036-08-31 00:00:00+00:00,5.670103e-07
2036-09-30 00:00:00+00:00,0.0
2036-10-31 00:00:00+00:00,0.0006523715
2036-11-30 00:00:00+00:00,0.0018091912
2036-12-31 00:00:00+00:00,0.0051462986
2037-01-31 00:00:00+00:00,0.00595698
2037-02-28 00:00:00+00:00,0.08096843
2037-03-31 00:00:00+00:00,0.03088115
2037-04-30 00:00:00+00:00,0.025240729
2037-05-31 00:00:00+00:00,0.000117787735
2037-06-30 00:00:00+00:00,7.97612e-06
2037-07-31 00:00:00+00:00,0.0
2037-08-31 00:00:00+00:00,7.2533716e-08
2037-09-30 00:00:00+00:00,2.7773118e-05
2037-10-31 00:00:00+00:00,0.012559914
2037-11-30 00:00:00+00:00,0.0049868855
2037-12-31 00:00:00+00:00,0.0051058414
2038-01-31 00:00:00+00:00,0.10567743
2038-02-28 00:00:00+00:00,0.069820404
2038-03-31 00:00:00+00:00,0.036326893
2038-04-30 00:00:00+00:00,0.003455345
2038-05-31 00:00:00+00:00,5.8176305e-05
2038-06-30 00:00:00+00:00,2.6565509e-05
2038-07-31 00:00:00+00:00,0.0
2038-08-31 00:00:00+00:00,3.0925204e-08
2038-09-30 00:00:00+00:00,4.2325566e-05
2038-10-31 00:00:00+00:00,0.00015665237
2038-11-30 00:00:00+00:00,0.03846253
2038-12-31 00:00:00+00:00,0.006100981
2039-01-31 00:00:00+00:00,0.13120133
2039-02-28 00:00:00+00:00,0.01638517
2039-03-31 00:00:00+00:00,0.011466715
2039-04-30 00:00:00+00:00,0.008402303
2039-05-31 00:00:00+00:00,4.4748915e-05
2039-06-30 00:00:00+00:00,8.172243e-06
2039-07-31 00:00:00+00:00,0.0
2039-08-31 00:00:00+00:00,0.0
2039-09-30 00:00:00+00:00,6.8981894e-06
2039-10-31 00:00:00+00:00,5.247659e-05
2039-11-30 00:00:00+00:00,0.0026410045
2039-12-31 00:00:00+00:00,4.5976318e-05
2040-01-31 00:00:00+00:00,0.09065516
2040-02-29 00:00:00+00:00,0.049863484
2040-03-31 00:00:00+00:00,0.033971224
2040-04-30 00:00:00+00:00,0.011555479
2040-05-31 00:00:00+00:00,0.00022843033
2040-06-30 00:00:00+00:00,9.940738e-05
2040-07-31 00:00:00+00:00,0.0
2040-08-31 00:00:00+00:00,1.3165038e-06
2040-09-30 00:00:00+00:00,1.2132147e-05
2040-10-31 00:00:00+00:00,0.00020644562
2040-11-30 00:00:00+00:00,0.01084951
2040-12-31 00:00:00+00:00,0.02606495
2041-01-31 00:00:00+00:00,0.015882222
2041-02-28 00:00:00+00:00,0.15460815
2041-03-31 00:00:00+00:00,0.019777177
2041-04-30 00:00:00+00:00,0.016698442
2041-05-31 00:00:00+00:00,3.4689587e-05
2041-06-30 00:00:00+00:00,6.116815e-06
2041-07-31 00:00:00+00:00,0.0
2041-08-31 00:00:00+00:00,0.0
2041-09-30 00:00:00+00:00,4.3638678e-07
2041-10-31 00:00:00+00:00,8.424052e-05
2041-11-30 00:00:00+00:00,0.0028761618
2041-12-31 00:00:00+00:00,0.014002159
2042-01-31 00:00:00+00:00,0.148193
2042-02-28 00:00:00+00:00,0.041541826
2042-03-31 00:00:00+00:00,0.02607736
2042-04-30 00:00:00+00:00,0.0014984241
2042-05-31 00:00:00+00:00,0.00088934734
2042-06-30 00:00:00+00:00,4.481588e-05
2042-07-31 00:00:00+00:00,2.9743813e-07
2042-08-31 00:00:00+00:00,0.0
2042-09-30 00:00:00+00:00,6.5946875e-09
2042-10-31 00:00:00+00:00,0.00080646825
2042-11-30 00:00:00+00:00,0.0022018494
2042-12-31 00:00:00+00:00,0.0068348064
2043-01-31 00:00:00+00:00,0.0021906898
2043-02-28 00:00:00+00:00,0.023049923
2043-03-31 00:00:00+00:00,0.025380597
2043-04-30 00:00:00+00:00,8.719001e-05
2043-05-31 00:00:00+00:00,0.00014547417
2043-06-30 00:00:00+00:00,1.5439733e-05
2043-07-31 00:00:00+00:00,0.0
2043-08-31 00:00:00+00:00,0.0
2043-09-30 00:00:00+00:00,0.0
2043-10-31 00:00:00+00:00,3.547856e-05
2043-11-30 00:00:00+00:00,0.0014491784
2043-12-31 00:00:00+00:00,0.009635715
2044-01-31 00:00:00+00:00,1.2095455e-05
2044-02-29 00:00:00+00:00,0.024301933
2044-03-31 00:00:00+00:00,0.014785988
2044-04-30 00:00:00+00:00,0.0059920265
2044-05-31 00:00:00+00:00,0.00013844461
2044-06-30 00:00:00+00:00,2.623028e-08
2044-07-31 00:00:00+00:00,9.967895e-06
2044-08-31 00:00:00+00:00,0.0
2044-09-30 00:00:00+00:00,1.6881401e-07
2044-10-31 00:00:00+00:00,0.00021406756
2044-11-30 00:00:00+00:00,0.0003177235
2044-12-31 00:00:00+00:00,0.13322644
2045-01-31 00:00:00+00:00,0.4275381
2045-02-28 00:00:00+00:00,0.03108551
2045-03-31 00:00:00+00:00,0.009822113
2045-04-30 00:00:00+00:00,0.01066012
2045-05-31 00:00:00+00:00,0.0015908135
2045-06-30 00:00:00+00:00,4.9116193e-06
2045-07-31 00:00:00+00:00,0.0
2045-08-31 00:00:00+00:00,0.0
2045-09-30 00:00:00+00:00,3.3912418e-06
2045-10-31 00:00:00+00:00,0.00042889832
2045-11-30 00:00:00+00:00,0.016981449
2045-12-31 00:00:00+00:00,0.0017468677
2046-01-31 00:00:00+00:00,0.025544418
2046-02-28 00:00:00+00:00,0.011773906
2046-03-31 00:00:00+00:00,0.0063167214
2046-04-30 00:00:00+00:00,0.010498105
2046-05-31 00:00:00+00:00,0.00022904869
2046-06-30 00:00:00+00:00,1.9435386e-06
2046-07-31 00:00:00+00:00,0.0
2046-08-31 00:00:00+00:00,1.2084708e-05
2046-09-30 00:00:00+00:00,0.0
2046-10-31 00:00:00+00:00,0.00026041636
2046-11-30 00:00:00+00:00,0.00030900972
2046-12-31 00:00:00+00:00,0.15108903
2047-01-31 00:00:00+00:00,0.037942667
2047-02-28 00:00:00+00:00,0.047429685
2047-03-31 00:00:00+00:00,0.020796292
2047-04-30 00:00:00+00:00,0.014871586
2047-05-31 00:00:00+00:00,0.00036619446
2047-06-30 00:00:00+00:00,1.9823548e-05
2047-07-31 00:00:00+00:00,0.0
2047-08-31 00:00:00+00:00,0.0
2047-09-30 00:00:00+00:00,0.00023273447
2047-10-31 00:00:00+00:00,0.00015549782
2047-11-30 00:00:00+00:00,0.00028200878
2047-12-31 00:00:00+00:00,0.03376401
2048-01-31 00:00:00+00:00,0.13251197
2048-02-29 00:00:00+00:00,0.18268378
2048-03-31 00:00:00+00:00,0.057158276
2048-04-30 00:00:00+00:00,0.0016065338
2048-05-31 00:00:00+00:00,0.002770636
2048-06-30 00:00:00+00:00,1.5907737e-05
2048-07-31 00:00:00+00:00,0.0
2048-08-31 00:00:00+00:00,0.0
2048-09-30 00:00:00+00:00,6.4385026e-06
2048-10-31 00:00:00+00:00,3.9580283e-07
2048-11-30 00:00:00+00:00,0.0037169978
2048-12-31 00:00:00+00:00,0.00036359727
2049-01-31 00:00:00+00:00,0.0056183822
2049-02-28 00:00:00+00:00,0.042073168
2049-03-31 00:00:00+00:00,0.006968404
2049-04-30 00:00:00+00:00,0.039824635
2049-05-31 00:00:00+00:00,1.461002e-05
2049-06-30 00:00:00+00:00,3.2593248e-06
2049-07-31 00:00:00+00:00,0.0
2049-08-31 00:00:00+00:00,0.0
2049-09-30 00:00:00+00:00,0.0
2049-10-31 00:00:00+00:00,0.0015360771
2049-11-30 00:00:00+00:00,0.0025514413
2049-12-31 00:00:00+00:00,0.009737709
2050-01-31 00:00:00+00:00,0.043377742
2050-02-28 00:00:00+00:00,0.107581034
2050-03-31 00:00:00+00:00,0.02252789
2050-04-30 00:00:00+00:00,0.0063207936
2050-05-31 00:00:00+00:00,0.00017137971
2050-06-30 00:00:00+00:00,0.0
2050-07-31 00:00:00+00:00,0.0
2050-08-31 00:00:00+00:00,0.0
2050-09-30 00:00:00+00:00,0.0
2050-10-31 00:00:00+00:00,0.0011731012
2050-11-30 00:00:00+00:00,0.0046793767
2050-12-31 00:00:00+00:00,0.01044946
2051-01-31 00:00:00+00:00,0.0022811242
2051-02-28 00:00:00+00:00,0.096926585
2051-03-31 00:00:00+00:00,0.0042738495
2051-04-30 00:00:00+00:00,0.0010641799
2051-05-31 00:00:00+00:00,0.00343609
2051-06-30 00:00:00+00:00,0.0
2051-07-31 00:00:00+00:00,0.0
2051-08-31 00:00:00+00:00,0.0
2051-09-30 00:00:00+00:00,1.2403841e-07
2051-10-31 00:00:00+00:00,0.000117650015
2051-11-30 00:00:00+00:00,0.00075666374
2051-12-31 00:00:00+00:00,0.032930184
2052-01-31 00:00:00+00:00,0.08344753
2052-02-29 00:00:00+00:00,0.07838466
2052-03-31 00:00:00+00:00,0.009765655
2052-04-30 00:00:00+00:00,0.0002529198
2052-05-31 00:00:00+00:00,0.0002534873
2052-06-30 00:00:00+00:00,0.0
2052-07-31 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-30 00:00:00+00:00,1.0664177e-06
2052-10-31 00:00:00+00:00,0.000163773
2052-11-30 00:00:00+00:00,0.003198721
2052-12-31 00:00:00+00:00,0.014384756
2053-01-31 00:00:00+00:00,0.026020417
2053-02-28 00:00:00+00:00,0.039819054
2053-03-31 00:00:00+00:00,0.010106954
2053-04-30 00:00:00+00:00,6.369814e-05
2053-05-31 00:00:00+00:00,0.00020385603
2053-06-30 00:00:00+00:00,1.9644713e-05
2053-07-31 00:00:00+00:00,0.0
2053-08-31 00:00:00+00:00,0.0
2053-09-30 00:00:00+00:00,1.2301311e-07
2053-10-31 00:00:00+00:00,0.00029595633
2053-11-30 00:00:00+00:00,0.00014192674
2053-12-31 00:00:00+00:00,0.04442418
2054-01-31 00:00:00+00:00,0.60506904
2054-02-28 00:00:00+00:00,0.0053608194
2054-03-31 00:00:00+00:00,0.00083461765
2054-04-30 00:00:00+00:00,0.011686538
2054-05-31 00:00:00+00:00,9.169963e-06
2054-06-30 00:00:00+00:00,1.0606783e-06
2054-07-31 00:00:00+00:00,0.0
2054-08-31 00:00:00+00:00,0.0
2054-09-30 00:00:00+00:00,2.8636452e-07
2054-10-31 00:00:00+00:00,1.519555e-05
2054-11-30 00:00:00+00:00,0.006531211
2054-12-31 00:00:00+00:00,0.004935898
2055-01-31 00:00:00+00:00,0.08805924
2055-02-28 00:00:00+00:00,0.021909736
2055-03-31 00:00:00+00:00,0.010980712
